,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 19609,0.0,0.0,1.0,1.0,316.5816326530612,4.207996571860048e-59,
Cluster 19610,0.004487111198058724,2.8948870457273816,0.08886100362129898,0.8036662402261707,4.0804950236930475,0.043745753442580554,
Cluster 19611,0.03620258923773215,21.38678518690469,3.7534938337433516e-06,0.0001636193905586738,195.27456427842765,1.6975332850284513e-39,
Cluster 19612,0.004487111198058724,2.8948870457273816,0.08886100362129898,0.8036662402261707,4.0804950236930475,0.043745753442580554,
Cluster 19624,0.003633882322568782,2.2837711220352266,0.13073365276422272,0.9594081243875209,68.97120575884823,4.841455019695801e-16,
Cluster 19625,0.003757711403374664,2.21877777222392,0.13634095713128683,0.9890221236944807,195.2745642784277,1.6975332850283547e-39,
Cluster 19626,0.0014419288959582333,0.7531110203515372,0.3854930472888074,1.0,164.55952576980079,4.079898259524166e-34,
Cluster 19633,0.0003646691556387499,0.023936313352156513,0.8770470687953589,1.0,356.5266416095511,4.6666261767251486e-65,
Cluster 19635,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19636,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19641,0.0010796080284482673,0.13018175502245094,0.7182436634968385,1.0,387.00414173953067,1.8708348077370792e-69,
Cluster 19642,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19649,0.0017095810875410351,0.0,1.0,1.0,412.0268665578147,5.64218330870877e-73,
Cluster 19650,0.006877687333670911,1.873787374065648,0.17104193649174623,1.0,289.28727565577555,6.70985272599729e-55,
Cluster 19653,0.0006849279612755315,0.015341839215024834,0.9014243996207518,1.0,395.1258391699846,1.3204329804740723e-70,
Cluster 19655,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19656,0.0034256881263129806,0.3719152770998507,0.5419621245455586,1.0,403.4639332706767,8.859228470654344e-72,
Cluster 19657,0.004193863301189968,2.401659652167034,0.12120659943415632,0.9078470493332145,151.34146341463412,9.663108933729765e-32,
Cluster 19662,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19666,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19674,0.004285419276238503,2.315071459618329,0.1281254123131382,0.9432009194268657,292.1549110751819,2.398020534671585e-55,
Cluster 19675,2.7952218683895136e-05,0.0,1.0,1.0,387.00414173953055,1.8708348077371858e-69,
Cluster 19676,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
Cluster 19677,0.0,0.0,1.0,1.0,420.8235294117647,3.405787592833776e-74,
