,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 75347,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75349,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75350,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75355,0.0011764410505974952,0.0,1.0,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 75356,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75359,0.002613149071842305,0.38055780692274943,0.5373048586416114,1.0,645.3333333333333,1.7330946990436817e-90,
Cluster 75399,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75412,0.0012935870873174507,0.00043468731735827183,0.9833659852107557,1.0,688.1513929618766,2.3398627280659288e-94,
Cluster 75431,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 75449,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75484,0.005959640922949587,0.35792149635449494,0.5496628553008316,1.0,711.2219724641755,2.203193297132921e-96,
Cluster 75485,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75497,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75552,0.005092891427657741,1.0829029102470042,0.29804906169033557,1.0,666.2156123822349,2.1548304964334058e-92,
Cluster 75599,0.018048130613559935,5.731278769598652,0.016665342915054386,0.17622316387767595,541.132126696832,2.0570895380010573e-80,
Cluster 75616,0.009575614004841262,1.4746767241379308,0.2246092591396953,1.0,570.9615635179152,2.123275762264915e-83,
Cluster 75633,0.0,0.0,1.0,1.0,735.5172413793099,1.7850621774699126e-98,
Cluster 75638,0.0023586266366403194,0.0,1.0,1.0,688.1513929618766,2.3398627280659288e-94,
