,MI,chi2,chi2_pval,corrected_pval,f_statistic,f_pval,f_corrected_pval
Cluster 39088,0.0029640543461245256,0.29758487480261686,0.5854004636902669,1.0,51.66703662597115,6.748637140276547e-12,
Cluster 39091,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39095,0.0026946560140265197,0.36670887740578056,0.5448037000601416,1.0,67.79358778625954,8.44438685372829e-15,
Cluster 39098,0.007235868359068972,0.7604132785818831,0.38319921912218835,1.0,71.43820224719104,1.957017014255317e-15,
Cluster 39104,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39114,0.00238217614868938,0.2956491616274225,0.5866229504990941,1.0,28.41320754716981,2.103990152733413e-07,
Cluster 39132,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39135,0.0122201167496441,0.7712624768393999,0.37982677816647603,1.0,76.26666666666664,2.8943154922864206e-16,
Cluster 39137,0.010280429481989588,1.60221768971769,0.20558921472288544,1.0,58.80278422273779,3.3531184872854345e-13,
Cluster 39145,0.035130133303262714,9.213246891996892,0.05598481481979576,0.8783049234487359,151.4891768174412,8.10683488869624e-28,
Cluster 39146,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39150,0.0030021670737232914,0.09461672942442176,0.7583879950557126,1.0,158.65384615384605,8.36641552951588e-29,
Cluster 39151,0.002746582670355893,0.16015852636946398,0.689010607374634,1.0,142.68316430020292,1.3966860720762162e-26,
Cluster 39152,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39153,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39154,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39155,0.00667965111862498,0.031061047538320282,0.8601042606004268,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39159,0.0007177383592172903,0.0002542842109771208,0.9872772394525696,1.0,62.73396674584322,6.614928868718735e-14,
Cluster 39160,0.004980086110066784,0.8572849120576396,0.3544996066643068,1.0,58.54838709677418,3.7272297762580963e-13,
Cluster 39163,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39165,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
Cluster 39166,0.01608752254490267,3.3949167152292152,0.06539766585900075,0.9281059722470971,22.97380307136405,2.7446746258031612e-06,
Cluster 39169,0.004852802787718574,0.7607951451203655,0.3830797985336871,1.0,24.687022900763363,1.21349223935264e-06,
Cluster 39176,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39179,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39182,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39183,0.020145291313873548,4.44410112712593,0.035022022173793715,0.664405889348872,15.697398190045247,9.569914896697327e-05,
Cluster 39199,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39218,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39222,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39229,1.4798501110191431e-05,0.0,1.0,1.0,66.93711967545639,1.1936100836245659e-14,
Cluster 39235,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39258,0.016377160196676774,1.41566797220867,0.23411775168088245,1.0,71.43820224719103,1.957017014255317e-15,
Cluster 39280,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39285,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39304,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39306,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39307,0.013622245799736657,2.493047406523017,0.11435011907040914,1.0,48.423913043478244,2.7074186219820006e-11,
Cluster 39309,0.0,0.0,1.0,1.0,93.07692307692312,4.627379879147928e-19,
Cluster 39324,0.006936363643381543,1.4981280258203338,0.4728088887141362,1.0,67.69164037854891,8.799060083595456e-15,
Cluster 39327,0.016377160196676774,1.41566797220867,0.23411775168088245,1.0,71.43820224719104,1.957017014255317e-15,
Cluster 39328,0.05127595885897418,7.520888999659661,0.006098757464530399,0.2767164594783925,42.50574712643679,3.563947003609006e-10,
Cluster 39331,0.010104716115117388,2.216204572302133,0.33018496347850723,1.0,43.328585961342824,2.482168484797423e-10,
Cluster 39335,0.007006719688436802,1.2959564698201058,0.25495314396240965,1.0,21.352941176470583,5.979618646733106e-06,
Cluster 39340,0.03648456461028557,9.704127069511685,0.007812240075915961,0.3295915342791727,43.40509013785791,2.4002102585390426e-10,
Cluster 39342,0.004032400549155941,0.0,1.0,1.0,87.04477611940295,4.4934927014583094e-18,
Cluster 39344,0.01450989650364859,3.156158873805933,0.2063710664967353,1.0,29.992829399462206,1.0099676685909757e-07,
Cluster 39346,0.004014209745087961,0.2761266207750581,0.5992512787855457,1.0,66.93711967545639,1.1936100836245659e-14,
Cluster 39347,0.002746582670355893,0.16015852636946398,0.689010607374634,1.0,66.93711967545639,1.1936100836245659e-14,
Cluster 39358,0.013441586049765974,0.9478489385932134,0.3302674365054192,1.0,81.45606326889279,3.829897619745272e-17,
Cluster 39365,0.00047095322591988314,0.0,1.0,1.0,71.43820224719103,1.957017014255317e-15,
Cluster 39366,0.0,0.0,1.0,1.0,187.20000000000007,1.427196542581219e-32,
